order_id,sku,quantity,unit_price,line_total
OC001843,SKU000355,35,41184.64,1441462.4
OC001844,SKU000014,42,48452.91,2035022.22
OC001844,SKU000381,92,42373.9,3898398.8
OC001844,SKU000457,87,12312.23,1071164.01
OC001844,SKU000134,42,20485.03,860371.26
OC001844,SKU000467,71,28163.06,1999577.26
OC001844,SKU000413,42,5099.88,214194.96
OC001844,SKU000499,22,31873.73,701222.06
OC001844,SKU000050,24,33035.66,792855.84
OC001845,SKU000382,45,36402.65,1638119.25
OC001845,SKU000291,18,42236.98,760265.64
OC001846,SKU000406,52,28716.49,1493257.48
OC001847,SKU000003,11,3642.55,40068.05
OC001847,SKU000178,58,16286.3,944605.4
OC001847,SKU000344,9,36810.18,331291.62
OC001847,SKU000134,8,20485.03,163880.24
OC001847,SKU000381,44,42373.9,1864451.6
OC001847,SKU000249,7,7863.44,55044.08
OC001847,SKU000259,68,23041.74,1566838.32
OC001847,SKU000425,82,36857.23,3022292.86
OC001848,SKU000089,58,9168.28,531760.24
OC001848,SKU000072,59,2605.9,153748.1
OC001848,SKU000110,40,10684.78,427391.2
OC001848,SKU000171,35,865.85,30304.75
OC001848,SKU000117,61,13618.73,830742.53
OC001849,SKU000441,28,40453.73,1132704.44
OC001849,SKU000298,46,38928.39,1790705.94
OC001849,SKU000129,99,6010.73,595062.27
OC001849,SKU000208,19,18613.47,353655.93
OC001849,SKU000113,39,34561.41,1347894.99
OC001849,SKU000389,57,7532.14,429331.98
OC001849,SKU000143,68,1390.66,94564.88
OC001849,SKU000137,94,5827.34,547769.96
OC001849,SKU000021,96,48042.87,4612115.52
OC001849,SKU000354,94,15533.61,1460159.34
OC001849,SKU000303,38,47326.02,1798388.76
OC001849,SKU000157,15,49613.63,744204.45
OC001849,SKU000153,60,38023.53,2281411.8
OC001849,SKU000418,16,45670.16,730722.56
OC001849,SKU000100,46,5184.88,238504.48
OC001850,SKU000086,78,19503.97,1521309.66
OC001850,SKU000344,27,36810.18,993874.86
OC001850,SKU000088,5,4288.98,21444.9
OC001850,SKU000310,43,12870.6,553435.8
OC001850,SKU000408,30,14452.75,433582.5
OC001850,SKU000421,63,14989.77,944355.51
OC001850,SKU000135,66,11650.66,768943.56
OC001850,SKU000381,69,42373.9,2923799.1
OC001851,SKU000463,68,2439.52,165887.36
OC001851,SKU000269,28,38034.74,1064972.72
OC001852,SKU000283,83,36214.31,3005787.73
OC001852,SKU000394,67,48356.83,3239907.61
OC001852,SKU000477,77,18046.27,1389562.79
OC001853,SKU000014,65,48452.91,3149439.15
OC001853,SKU000413,69,5099.88,351891.72
OC001853,SKU000408,23,14452.75,332413.25
OC001853,SKU000499,72,31873.73,2294908.56
OC001853,SKU000278,9,22581.1,203229.9
OC001853,SKU000344,46,36810.18,1693268.28
OC001853,SKU000068,23,12317.64,283305.72
OC001853,SKU000010,62,20190.8,1251829.6
OC001854,SKU000254,72,10300.71,741651.12
OC001854,SKU000490,56,429.96,24077.76
OC001854,SKU000215,24,39361.05,944665.2
OC001854,SKU000048,41,42943.8,1760695.8
OC001854,SKU000294,88,20601.84,1812961.92
OC001854,SKU000213,9,19967.17,179704.53
OC001854,SKU000499,41,31873.73,1306822.93
OC001854,SKU000086,24,19503.97,468095.28
OC001854,SKU000178,16,16286.3,260580.8
OC001854,SKU000238,57,29364.61,1673782.77
OC001854,SKU000473,89,10669.21,949559.69
OC001854,SKU000135,40,11650.66,466026.4
OC001854,SKU000397,53,22107.82,1171714.46
OC001854,SKU000124,42,28745.8,1207323.6
OC001854,SKU000114,85,4743.36,403185.6
OC001854,SKU000388,28,2041.81,57170.68
OC001854,SKU000021,42,48042.87,2017800.54
OC001854,SKU000088,94,4288.98,403164.12
OC001854,SKU000418,29,45670.16,1324434.64
OC001854,SKU000399,62,35318.18,2189727.16
OC001854,SKU000412,66,33524.71,2212630.86
OC001854,SKU000421,7,14989.77,104928.39
OC001854,SKU000491,13,26517.94,344733.22
OC001854,SKU000190,66,28339.86,1870430.76
OC001854,SKU000486,73,26244.83,1915872.59
OC001855,SKU000134,25,20485.03,512125.75
OC001856,SKU000086,62,19503.97,1209246.14
OC001856,SKU000491,57,26517.94,1511522.58
OC001856,SKU000486,96,26244.83,2519503.68
OC001856,SKU000380,49,14139.68,692844.32
OC001856,SKU000374,21,14581.58,306213.18
OC001857,SKU000259,40,23041.74,921669.6
OC001857,SKU000257,29,26675.86,773599.94
OC001858,SKU000369,74,20839.53,1542125.22
OC001858,SKU000318,33,2272.37,74988.21
OC001858,SKU000302,49,45274.78,2218464.22
OC001859,SKU000024,44,21019.32,924850.08
OC001859,SKU000206,7,49796.78,348577.46
OC001859,SKU000378,79,4593.45,362882.55
OC001860,SKU000378,7,4593.45,32154.15
OC001860,SKU000444,69,37315.64,2574779.16
OC001860,SKU000259,77,23041.74,1774213.98
OC001860,SKU000412,71,33524.71,2380254.41
OC001860,SKU000178,44,16286.3,716597.2
OC001860,SKU000300,62,32094.83,1989879.46
OC001860,SKU000413,30,5099.88,152996.4
OC001860,SKU000014,74,48452.91,3585515.34
OC001860,SKU000215,3,39361.05,118083.15
OC001860,SKU000088,69,4288.98,295939.62
OC001860,SKU000249,30,7863.44,235903.2
OC001860,SKU000184,88,44955.54,3956087.52
OC001860,SKU000010,91,20190.8,1837362.8
OC001860,SKU000315,44,30779.0,1354276.0
OC001860,SKU000048,21,42943.8,901819.8
OC001861,SKU000316,77,33252.13,2560414.01
OC001861,SKU000331,53,40077.29,2124096.37
OC001861,SKU000446,85,49308.25,4191201.25
OC001861,SKU000271,67,7632.77,511395.59
OC001861,SKU000307,38,41974.9,1595046.2
OC001862,SKU000392,38,18481.05,702279.9
OC001862,SKU000307,50,41974.9,2098745.0
OC001862,SKU000130,36,22580.67,812904.12
OC001862,SKU000455,95,30784.67,2924543.65
OC001862,SKU000147,66,16732.09,1104317.94
OC001862,SKU000331,100,40077.29,4007729.0
OC001862,SKU000475,67,27648.76,1852466.92
OC001862,SKU000108,39,12268.79,478482.81
OC001862,SKU000086,80,19503.97,1560317.6
OC001862,SKU000472,97,43486.75,4218214.75
OC001862,SKU000481,86,14830.1,1275388.6
OC001862,SKU000302,79,45274.78,3576707.62
OC001862,SKU000015,93,24333.49,2263014.57
OC001862,SKU000364,59,4153.02,245028.18
OC001862,SKU000014,75,48452.91,3633968.25
OC001862,SKU000066,48,40939.33,1965087.84
OC001862,SKU000338,57,42448.6,2419570.2
OC001862,SKU000257,22,26675.86,586868.92
OC001862,SKU000365,72,30943.61,2227939.92
OC001862,SKU000135,48,11650.66,559231.68
OC001862,SKU000177,100,8401.6,840160.0
OC001862,SKU000243,63,28747.59,1811098.17
OC001862,SKU000315,43,30779.0,1323497.0
OC001862,SKU000387,82,10032.99,822705.18
OC001862,SKU000438,91,3181.73,289537.43
OC001862,SKU000018,74,34859.92,2579634.08
OC001862,SKU000440,45,35874.21,1614339.45
OC001862,SKU000482,97,19054.0,1848238.0
OC001862,SKU000492,67,25160.58,1685758.86
OC001862,SKU000375,17,48138.02,818346.34
OC001862,SKU000299,67,40082.84,2685550.28
OC001862,SKU000102,95,25347.44,2408006.8
OC001862,SKU000497,15,34233.68,513505.2
OC001862,SKU000148,76,20641.09,1568722.84
OC001862,SKU000104,7,31815.7,222709.9
OC001862,SKU000081,23,20847.13,479483.99
OC001862,SKU000095,19,6398.43,121570.17
OC001862,SKU000398,10,34555.96,345559.6
OC001862,SKU000134,57,20485.03,1167646.71
OC001862,SKU000447,96,20502.46,1968236.16
OC001862,SKU000431,75,34669.15,2600186.25
OC001862,SKU000314,60,35955.36,2157321.6
OC001862,SKU000329,94,37191.05,3495958.7
OC001862,SKU000328,69,6311.3,435479.7
OC001862,SKU000274,78,1976.6,154174.8
OC001862,SKU000473,85,10669.21,906882.85
OC001862,SKU000118,85,36092.09,3067827.65
OC001862,SKU000491,81,26517.94,2147953.14
OC001862,SKU000477,10,18046.27,180462.7
OC001862,SKU000009,18,23404.53,421281.54
OC001862,SKU000393,39,39858.07,1554464.73
OC001862,SKU000158,68,32420.71,2204608.28
OC001862,SKU000318,70,2272.37,159065.9
OC001862,SKU000499,25,31873.73,796843.25
OC001862,SKU000199,82,37732.16,3094037.12
OC001862,SKU000070,78,20042.68,1563329.04
OC001862,SKU000303,58,47326.02,2744909.16
OC001862,SKU000330,11,24860.54,273465.94
OC001862,SKU000316,60,33252.13,1995127.8
OC001862,SKU000323,2,3248.72,6497.44
OC001862,SKU000237,43,37254.99,1601964.57
OC001862,SKU000308,97,2011.33,195099.01
OC001862,SKU000327,75,43120.71,3234053.25
OC001862,SKU000486,68,26244.83,1784648.44
OC001862,SKU000008,39,32983.24,1286346.36
OC001862,SKU000388,34,2041.81,69421.54
OC001862,SKU000058,43,33203.04,1427730.72
OC001862,SKU000031,13,21965.41,285550.33
OC001862,SKU000441,35,40453.73,1415880.55
OC001862,SKU000048,27,42943.8,1159482.6
OC001862,SKU000266,55,26577.18,1461744.9
OC001862,SKU000198,64,40231.2,2574796.8
OC001862,SKU000355,98,41184.64,4036094.72
OC001862,SKU000131,21,15338.47,322107.87
OC001862,SKU000046,67,9050.1,606356.7
OC001862,SKU000092,51,23568.31,1201983.81
OC001862,SKU000281,67,38745.79,2595967.93
OC001862,SKU000394,14,48356.83,676995.62
OC001862,SKU000296,11,15542.45,170966.95
OC001862,SKU000160,24,49014.21,1176341.04
OC001862,SKU000121,93,18107.97,1684041.21
OC001862,SKU000242,28,17570.69,491979.32
OC001862,SKU000011,82,9660.34,792147.88
OC001862,SKU000280,4,18258.51,73034.04
OC001862,SKU000461,27,43825.29,1183282.83
OC001862,SKU000203,68,23626.7,1606615.6
OC001862,SKU000290,65,49998.83,3249923.95
OC001862,SKU000369,44,20839.53,916939.32
OC001862,SKU000310,97,12870.6,1248448.2
OC001862,SKU000489,56,30929.98,1732078.88
OC001862,SKU000142,69,29942.03,2066000.07
OC001862,SKU000071,15,38943.18,584147.7
OC001862,SKU000065,100,32976.65,3297665.0
OC001862,SKU000374,11,14581.58,160397.38
OC001862,SKU000430,74,15167.1,1122365.4
OC001862,SKU000028,32,31095.85,995067.2
OC001862,SKU000224,79,47276.24,3734822.96
OC001862,SKU000286,63,15548.14,979532.82
OC001862,SKU000467,69,28163.06,1943251.14
OC001862,SKU000059,11,33377.96,367157.56
OC001863,SKU000439,2,16473.07,32946.14
OC001863,SKU000079,3,7626.45,22879.35
OC001863,SKU000245,95,17616.07,1673526.65
OC001864,SKU000167,14,42815.05,599410.7
OC001864,SKU000068,57,12317.64,702105.48
OC001864,SKU000187,60,49968.74,2998124.4
OC001865,SKU000083,19,394.21,7489.99
OC001865,SKU000393,72,39858.07,2869781.04
OC001865,SKU000342,55,28738.7,1580628.5
OC001865,SKU000289,55,17152.44,943384.2
OC001865,SKU000241,75,7821.04,586578.0
OC001865,SKU000186,27,34546.64,932759.28
OC001865,SKU000168,29,37260.79,1080562.91
OC001865,SKU000383,48,20089.02,964272.96
OC001866,SKU000047,65,13413.6,871884.0
OC001866,SKU000128,69,40575.99,2799743.31
OC001866,SKU000068,97,12317.64,1194811.08
OC001867,SKU000491,86,26517.94,2280542.84
OC001868,SKU000413,96,5099.88,489588.48
OC001868,SKU000378,96,4593.45,440971.2
OC001869,SKU000421,2,14989.77,29979.54
OC001870,SKU000346,74,49818.62,3686577.88
OC001870,SKU000264,61,26245.73,1600989.53
OC001870,SKU000175,40,11815.04,472601.6
OC001870,SKU000201,18,26874.96,483749.28
OC001870,SKU000065,83,32976.65,2737061.95
OC001870,SKU000402,41,30542.82,1252255.62
OC001870,SKU000055,45,21876.05,984422.25
OC001870,SKU000011,16,9660.34,154565.44
OC001871,SKU000411,74,5550.41,410730.34
OC001871,SKU000275,8,32268.86,258150.88
OC001871,SKU000268,89,7407.57,659273.73
OC001871,SKU000065,68,32976.65,2242412.2
OC001871,SKU000454,42,9505.17,399217.14
OC001871,SKU000293,69,8196.14,565533.66
OC001871,SKU000238,13,29364.61,381739.93
OC001871,SKU000426,65,30586.63,1988130.95
OC001871,SKU000267,92,36396.22,3348452.24
OC001871,SKU000385,16,6520.3,104324.8
OC001871,SKU000169,6,24816.9,148901.4
OC001871,SKU000203,37,23626.7,874187.9
OC001871,SKU000424,42,36582.85,1536479.7
OC001871,SKU000044,8,39027.8,312222.4
OC001871,SKU000399,18,35318.18,635727.24
OC001871,SKU000146,39,48455.86,1889778.54
OC001871,SKU000096,28,35003.3,980092.4
OC001871,SKU000094,92,10048.1,924425.2
OC001871,SKU000363,60,8642.91,518574.6
OC001871,SKU000040,27,3854.67,104076.09
OC001871,SKU000049,52,17547.96,912493.92
OC001871,SKU000292,9,43832.0,394488.0
OC001871,SKU000137,44,5827.34,256402.96
OC001871,SKU000051,90,43231.21,3890808.9
OC001871,SKU000157,68,49613.63,3373726.84
OC001871,SKU000313,64,5631.81,360435.84
OC001871,SKU000119,27,9657.89,260763.03
OC001871,SKU000192,49,31867.23,1561494.27
OC001871,SKU000087,97,45985.13,4460557.61
OC001871,SKU000346,52,49818.62,2590568.24
OC001871,SKU000092,18,23568.31,424229.58
OC001871,SKU000017,57,46333.25,2640995.25
OC001871,SKU000287,11,33538.81,368926.91
OC001871,SKU000150,28,15794.41,442243.48
OC001871,SKU000414,89,34091.48,3034141.72
OC001871,SKU000415,45,20404.68,918210.6
OC001871,SKU000390,66,8208.85,541784.1
OC001871,SKU000054,93,2009.03,186839.79
OC001871,SKU000130,77,22580.67,1738711.59
OC001871,SKU000271,52,7632.77,396904.04
OC001871,SKU000352,73,39539.62,2886392.26
OC001871,SKU000187,32,49968.74,1598999.68
OC001871,SKU000230,27,22740.4,613990.8
OC001871,SKU000046,46,9050.1,416304.6
OC001871,SKU000122,31,13788.14,427432.34
OC001871,SKU000108,80,12268.79,981503.2
OC001871,SKU000303,8,47326.02,378608.16
OC001871,SKU000249,91,7863.44,715573.04
OC001871,SKU000093,1,32542.19,32542.19
OC001871,SKU000025,81,33519.33,2715065.73
OC001872,SKU000137,97,5827.34,565251.98
OC001872,SKU000353,56,23423.55,1311718.8
OC001872,SKU000013,12,22212.22,266546.64
OC001872,SKU000031,47,21965.41,1032374.27
OC001872,SKU000478,82,40160.55,3293165.1
OC001872,SKU000172,38,3833.93,145689.34
OC001872,SKU000430,58,15167.1,879691.8
OC001872,SKU000045,86,43243.82,3718968.52
OC001873,SKU000274,49,1976.6,96853.4
OC001874,SKU000017,45,46333.25,2084996.25
OC001874,SKU000283,15,36214.31,543214.65
OC001874,SKU000443,13,36191.68,470491.84
OC001875,SKU000397,87,22107.82,1923380.34
OC001875,SKU000278,79,22581.1,1783906.9
OC001875,SKU000030,6,43975.59,263853.54
OC001875,SKU000240,85,30060.46,2555139.1
OC001875,SKU000208,18,18613.47,335042.46
OC001875,SKU000328,66,6311.3,416545.8
OC001875,SKU000021,31,48042.87,1489328.97
OC001875,SKU000212,61,49048.29,2991945.69
OC001875,SKU000426,63,30586.63,1926957.69
OC001875,SKU000339,24,3454.94,82918.56
OC001875,SKU000265,59,11156.45,658230.55
OC001875,SKU000003,4,3642.55,14570.2
OC001875,SKU000337,21,18229.23,382813.83
OC001875,SKU000094,70,10048.1,703367.0
OC001875,SKU000054,77,2009.03,154695.31
OC001876,SKU000014,32,48452.91,1550493.12
OC001876,SKU000278,38,22581.1,858081.8
OC001877,SKU000406,33,28716.49,947644.17
OC001877,SKU000460,9,28915.99,260243.91
OC001877,SKU000173,91,32526.85,2959943.35
OC001878,SKU000376,80,9572.72,765817.6
OC001878,SKU000181,90,4040.52,363646.8
OC001879,SKU000305,43,25150.16,1081456.88
OC001879,SKU000234,69,15694.93,1082950.17
OC001879,SKU000246,82,3572.31,292929.42
OC001879,SKU000279,39,2053.19,80074.41
OC001879,SKU000202,53,29269.55,1551286.15
OC001880,SKU000187,5,49968.74,249843.7
OC001880,SKU000489,25,30929.98,773249.5
OC001881,SKU000184,28,44955.54,1258755.12
OC001882,SKU000077,54,13802.41,745330.14
OC001882,SKU000182,27,45650.17,1232554.59
OC001882,SKU000398,55,34555.96,1900577.8
OC001882,SKU000133,18,12069.27,217246.86
OC001882,SKU000068,66,12317.64,812964.24
OC001882,SKU000241,14,7821.04,109494.56
OC001882,SKU000259,34,23041.74,783419.16
OC001882,SKU000032,82,46594.63,3820759.66
OC001882,SKU000270,34,23251.26,790542.84
OC001882,SKU000378,87,4593.45,399630.15
OC001882,SKU000322,35,49042.88,1716500.8
OC001882,SKU000150,59,15794.41,931870.19
OC001882,SKU000482,15,19054.0,285810.0
OC001882,SKU000103,68,41134.31,2797133.08
OC001882,SKU000040,97,3854.67,373902.99
OC001883,SKU000256,3,37376.0,112128.0
OC001883,SKU000125,74,17101.23,1265491.02
OC001883,SKU000274,53,1976.6,104759.8
OC001883,SKU000039,74,27628.85,2044534.9
OC001883,SKU000074,6,30671.35,184028.1
OC001883,SKU000183,54,31931.44,1724297.76
OC001883,SKU000452,64,33707.64,2157288.96
OC001883,SKU000089,52,9168.28,476750.56
OC001883,SKU000160,34,49014.21,1666483.14
OC001883,SKU000153,89,38023.53,3384094.17
OC001883,SKU000070,97,20042.68,1944139.96
OC001883,SKU000341,85,47446.29,4032934.65
OC001883,SKU000028,78,31095.85,2425476.3
OC001883,SKU000441,81,40453.73,3276752.13
OC001883,SKU000211,89,22290.32,1983838.48
OC001884,SKU000016,98,8315.39,814908.22
OC001884,SKU000412,36,33524.71,1206889.56
OC001885,SKU000117,41,13618.73,558367.93
OC001886,SKU000497,31,34233.68,1061244.08
OC001886,SKU000190,99,28339.86,2805646.14
OC001886,SKU000353,43,23423.55,1007212.65
OC001887,SKU000282,16,16551.57,264825.12
OC001888,SKU000036,55,45276.29,2490195.95
OC001889,SKU000462,14,13830.18,193622.52
OC001889,SKU000385,97,6520.3,632469.1
OC001889,SKU000414,50,34091.48,1704574.0
OC001889,SKU000058,35,33203.04,1162106.4
OC001889,SKU000149,100,40696.95,4069695.0
OC001889,SKU000407,93,47734.98,4439353.14
OC001889,SKU000364,99,4153.02,411148.98
OC001889,SKU000010,5,20190.8,100954.0
OC001889,SKU000152,26,2804.78,72924.28
OC001889,SKU000406,40,28716.49,1148659.6
OC001889,SKU000493,27,45910.64,1239587.28
OC001889,SKU000045,76,43243.82,3286530.32
OC001889,SKU000281,65,38745.79,2518476.35
OC001889,SKU000175,98,11815.04,1157873.92
OC001889,SKU000309,67,22485.21,1506509.07
OC001889,SKU000123,9,31929.7,287367.3
OC001889,SKU000269,65,38034.74,2472258.1
OC001889,SKU000006,64,36195.29,2316498.56
OC001889,SKU000018,27,34859.92,941217.84
OC001889,SKU000377,71,24988.11,1774155.81
OC001889,SKU000329,61,37191.05,2268654.05
OC001889,SKU000324,57,10159.39,579085.23
OC001889,SKU000390,84,8208.85,689543.4
OC001889,SKU000287,96,33538.81,3219725.76
OC001889,SKU000411,46,5550.41,255318.86
OC001890,SKU000215,30,39361.05,1180831.5
OC001890,SKU000144,28,28854.72,807932.16
OC001890,SKU000199,52,37732.16,1962072.32
OC001891,SKU000428,2,23924.96,47849.92
OC001891,SKU000289,33,17152.44,566030.52
OC001891,SKU000203,13,23626.7,307147.1
OC001891,SKU000100,30,5184.88,155546.4
OC001891,SKU000383,92,20089.02,1848189.84
OC001891,SKU000419,2,46702.74,93405.48
OC001891,SKU000069,78,20780.61,1620887.58
OC001891,SKU000095,2,6398.43,12796.86
OC001892,SKU000161,25,19240.94,481023.5
OC001892,SKU000094,66,10048.1,663174.6
OC001893,SKU000088,17,4288.98,72912.66
OC001894,SKU000406,6,28716.49,172298.94
OC001894,SKU000336,34,13800.31,469210.54
OC001895,SKU000298,30,38928.39,1167851.7
OC001896,SKU000116,84,21332.64,1791941.76
OC001896,SKU000169,46,24816.9,1141577.4
OC001896,SKU000276,58,29058.44,1685389.52
OC001897,SKU000069,9,20780.61,187025.49
OC001898,SKU000400,91,26321.31,2395239.21
OC001898,SKU000377,35,24988.11,874583.85
OC001898,SKU000001,13,6138.11,79795.43
OC001898,SKU000028,73,31095.85,2269997.05
OC001898,SKU000405,28,17505.28,490147.84
OC001898,SKU000484,21,8494.86,178392.06
OC001898,SKU000276,35,29058.44,1017045.4
OC001898,SKU000177,48,8401.6,403276.8
OC001898,SKU000233,100,19996.64,1999664.0
OC001898,SKU000420,31,9396.95,291305.45
OC001898,SKU000182,71,45650.17,3241162.07
OC001898,SKU000432,83,15409.64,1279000.12
OC001898,SKU000225,10,32202.7,322027.0
OC001898,SKU000401,8,45615.0,364920.0
OC001898,SKU000214,80,4674.5,373960.0
OC001899,SKU000094,82,10048.1,823944.2
OC001899,SKU000117,19,13618.73,258755.87
OC001899,SKU000154,19,46390.87,881426.53
OC001900,SKU000244,95,1544.76,146752.2
OC001900,SKU000063,72,10588.12,762344.64
OC001900,SKU000189,61,1194.79,72882.19
OC001901,SKU000289,74,17152.44,1269280.56
OC001901,SKU000308,53,2011.33,106600.49
OC001901,SKU000244,27,1544.76,41708.52
OC001901,SKU000348,24,44944.08,1078657.92
OC001901,SKU000014,23,48452.91,1114416.93
OC001902,SKU000179,39,18804.57,733378.23
OC001902,SKU000482,19,19054.0,362026.0
OC001903,SKU000492,89,25160.58,2239291.62
OC001904,SKU000128,54,40575.99,2191103.46
OC001905,SKU000467,49,28163.06,1379989.94
OC001905,SKU000190,68,28339.86,1927110.48
OC001905,SKU000068,56,12317.64,689787.84
OC001905,SKU000048,13,42943.8,558269.4
OC001905,SKU000259,89,23041.74,2050714.86
OC001905,SKU000378,49,4593.45,225079.05
OC001905,SKU000238,28,29364.61,822209.08
OC001905,SKU000086,7,19503.97,136527.79
OC001906,SKU000184,89,44955.54,4001043.06
OC001906,SKU000310,84,12870.6,1081130.4
OC001906,SKU000124,22,28745.8,632407.6
OC001906,SKU000016,8,8315.39,66523.12
OC001906,SKU000399,20,35318.18,706363.6
OC001906,SKU000397,100,22107.82,2210782.0
OC001906,SKU000490,5,429.96,2149.8
OC001906,SKU000213,5,19967.17,99835.85
OC001906,SKU000421,77,14989.77,1154212.29
OC001906,SKU000418,43,45670.16,1963816.88
OC001906,SKU000487,100,20678.37,2067837.0
OC001906,SKU000050,31,33035.66,1024105.46
OC001906,SKU000412,51,33524.71,1709760.21
OC001906,SKU000381,54,42373.9,2288190.6
OC001906,SKU000134,93,20485.03,1905107.79
OC001907,SKU000178,70,16286.3,1140041.0
OC001908,SKU000328,78,6311.3,492281.4
OC001908,SKU000382,41,36402.65,1492508.65
OC001908,SKU000250,4,22211.34,88845.36
OC001908,SKU000063,8,10588.12,84704.96
OC001908,SKU000162,13,38656.49,502534.37
OC001908,SKU000495,64,39767.32,2545108.48
OC001908,SKU000244,32,1544.76,49432.32
OC001908,SKU000298,18,38928.39,700711.02
OC001908,SKU000454,43,9505.17,408722.31
OC001908,SKU000255,73,14543.41,1061668.93
OC001908,SKU000319,2,37391.1,74782.2
OC001908,SKU000417,4,32330.31,129321.24
OC001908,SKU000403,60,27948.52,1676911.2
OC001908,SKU000326,28,1927.38,53966.64
OC001908,SKU000477,79,18046.27,1425655.33
OC001908,SKU000218,60,42934.47,2576068.2
OC001908,SKU000219,12,39945.84,479350.08
OC001908,SKU000243,25,28747.59,718689.75
OC001908,SKU000295,97,37644.32,3651499.04
OC001908,SKU000230,100,22740.4,2274040.0
OC001908,SKU000059,5,33377.96,166889.8
OC001908,SKU000402,84,30542.82,2565596.88
OC001908,SKU000291,58,42236.98,2449744.84
OC001908,SKU000253,22,2366.33,52059.26
OC001908,SKU000032,21,46594.63,978487.23
OC001909,SKU000085,73,11049.14,806587.22
OC001909,SKU000481,6,14830.1,88980.6
OC001909,SKU000096,96,35003.3,3360316.8
OC001910,SKU000335,19,17642.19,335201.61
OC001910,SKU000073,24,6753.62,162086.88
OC001910,SKU000007,16,40394.1,646305.6
OC001910,SKU000452,4,33707.64,134830.56
OC001910,SKU000083,33,394.21,13008.93
OC001911,SKU000381,15,42373.9,635608.5
OC001911,SKU000392,64,18481.05,1182787.2
OC001911,SKU000399,15,35318.18,529772.7
OC001911,SKU000016,73,8315.39,607023.47
OC001911,SKU000413,22,5099.88,112197.36
OC001911,SKU000344,71,36810.18,2613522.78
OC001911,SKU000473,9,10669.21,96022.89
OC001911,SKU000278,61,22581.1,1377447.1
OC001912,SKU000160,53,49014.21,2597753.13
OC001912,SKU000405,7,17505.28,122536.96
OC001912,SKU000226,19,42380.2,805223.8
OC001912,SKU000401,29,45615.0,1322835.0
OC001912,SKU000232,98,44415.74,4352742.52
OC001912,SKU000164,39,43276.5,1687783.5
OC001912,SKU000211,38,22290.32,847032.16
OC001912,SKU000108,17,12268.79,208569.43
OC001912,SKU000069,24,20780.61,498734.64
OC001912,SKU000223,47,38923.05,1829383.35
OC001912,SKU000081,19,20847.13,396095.47
OC001912,SKU000110,12,10684.78,128217.36
OC001912,SKU000423,83,13714.57,1138309.31
OC001912,SKU000001,51,6138.11,313043.61
OC001912,SKU000500,2,42281.96,84563.92
OC001913,SKU000371,76,48771.17,3706608.92
OC001914,SKU000345,86,13162.66,1131988.76
OC001914,SKU000311,94,38831.01,3650114.94
OC001914,SKU000161,3,19240.94,57722.82
OC001915,SKU000254,58,10300.71,597441.18
OC001915,SKU000015,61,24333.49,1484342.89
OC001915,SKU000377,24,24988.11,599714.64
OC001915,SKU000266,49,26577.18,1302281.82
OC001915,SKU000373,79,22534.84,1780252.36
OC001915,SKU000193,3,45179.84,135539.52
OC001915,SKU000461,27,43825.29,1183282.83
OC001915,SKU000261,87,20311.11,1767066.57
OC001915,SKU000145,24,45812.03,1099488.72
OC001915,SKU000074,54,30671.35,1656252.9
OC001915,SKU000293,83,8196.14,680279.62
OC001915,SKU000448,81,49643.54,4021126.74
OC001915,SKU000305,46,25150.16,1156907.36
OC001915,SKU000446,41,49308.25,2021638.25
OC001915,SKU000158,13,32420.71,421469.23
OC001916,SKU000050,84,33035.66,2774995.44
OC001917,SKU000001,87,6138.11,534015.57
OC001917,SKU000463,18,2439.52,43911.36
OC001917,SKU000276,35,29058.44,1017045.4
OC001917,SKU000309,45,22485.21,1011834.45
OC001917,SKU000223,89,38923.05,3464151.45
OC001917,SKU000233,46,19996.64,919845.44
OC001917,SKU000436,75,37891.79,2841884.25
OC001917,SKU000069,70,20780.61,1454642.7
OC001917,SKU000270,45,23251.26,1046306.7
OC001917,SKU000049,15,17547.96,263219.4
OC001917,SKU000214,49,4674.5,229050.5
OC001917,SKU000484,5,8494.86,42474.3
OC001917,SKU000108,17,12268.79,208569.43
OC001917,SKU000405,14,17505.28,245073.92
OC001917,SKU000194,14,1764.89,24708.46
OC001918,SKU000047,69,13413.6,925538.4
OC001918,SKU000234,75,15694.93,1177119.75
OC001919,SKU000371,70,48771.17,3413981.9
OC001919,SKU000366,52,32131.17,1670820.84
OC001920,SKU000412,69,33524.71,2313204.99
OC001920,SKU000378,53,4593.45,243452.85
OC001920,SKU000278,33,22581.1,745176.3
OC001920,SKU000048,62,42943.8,2662515.6
OC001920,SKU000086,72,19503.97,1404285.84
OC001920,SKU000114,55,4743.36,260884.8
OC001920,SKU000397,66,22107.82,1459116.12
OC001920,SKU000487,87,20678.37,1799018.19
OC001920,SKU000213,54,19967.17,1078227.18
OC001920,SKU000383,17,20089.02,341513.34
OC001920,SKU000016,28,8315.39,232830.92
OC001920,SKU000088,60,4288.98,257338.8
OC001920,SKU000294,49,20601.84,1009490.16
OC001920,SKU000467,8,28163.06,225304.48
OC001920,SKU000490,2,429.96,859.92
OC001921,SKU000401,4,45615.0,182460.0
OC001921,SKU000177,66,8401.6,554505.6
OC001921,SKU000194,96,1764.89,169429.44
OC001921,SKU000171,30,865.85,25975.5
OC001921,SKU000081,57,20847.13,1188286.41
OC001921,SKU000270,85,23251.26,1976357.1
