order_id,order_date,supplier_id,analyst_id,num_skus,total_cost,sale_amount,margin,margin_pct,status,delivery_date
OC001494,2024-09-02 12:38:35.803311,SUP0048,AN006,5,3720002.79,4204833.23,484830.44,13.03,Pending,2024-09-20 12:38:35.803311
OC001495,2024-01-20 11:52:59.902229,SUP0023,AN004,1,56868.76,65845.72,8976.96,15.79,Completed,2024-01-23 11:52:59.902229
OC001496,2024-10-29 03:38:55.510172,SUP0046,AN004,8,9439905.57,11270130.94,1830225.37,19.39,Pending,2024-11-16 03:38:55.510172
OC001497,2024-02-16 08:57:50.649782,SUP0027,AN008,8,10947177.84,12583181.2,1636003.36,14.94,Completed,2024-03-16 08:57:50.649782
OC001498,2024-12-05 18:57:00.693410,SUP0041,AN005,2,2233253.48,2602546.18,369292.7,16.54,Pending,2024-12-31 18:57:00.693410
OC001499,2024-03-19 12:45:11.330641,SUP0047,AN006,5,7765750.37,8155054.62,389304.25,5.01,Completed,2024-04-12 12:45:11.330641
OC001500,2024-01-14 04:09:39.369663,SUP0004,AN005,2,1762965.25,1869403.23,106437.98,6.04,Completed,2024-01-17 04:09:39.369663
OC001501,2024-07-07 20:36:57.119238,SUP0014,AN001,2,2896218.3,3617071.41,720853.11,24.89,Pending,2024-08-02 20:36:57.119238
OC001502,2024-04-30 18:45:15.327679,SUP0023,AN008,25,26442533.27,29631608.18,3189074.91,12.06,Completed,2024-05-08 18:45:15.327679
OC001503,2024-12-24 00:30:16.896244,SUP0043,AN004,2,1735215.58,2041984.0,306768.42,17.68,Completed,2025-01-17 00:30:16.896244
OC001504,2024-08-01 15:51:22.295379,SUP0027,AN006,2,1807069.96,2182772.49,375702.53,20.79,Completed,2024-08-31 15:51:22.295379
OC001505,2024-07-25 18:59:40.240867,SUP0050,AN006,100,118399359.18,128428013.65,10028654.47,8.47,Completed,2024-08-23 18:59:40.240867
OC001506,2024-05-22 19:16:58.444071,SUP0027,AN008,1,191930.14,233996.44,42066.3,21.92,Completed,2024-06-01 19:16:58.444071
OC001507,2024-06-18 15:19:42.809258,SUP0038,AN001,2,1903300.53,2015896.81,112596.28,5.92,Completed,2024-07-18 15:19:42.809258
OC001508,2024-02-29 07:28:07.408978,SUP0041,AN008,8,8586753.81,9320620.3,733866.49,8.55,Pending,2024-03-22 07:28:07.408978
OC001509,2024-12-02 11:30:18.432402,SUP0025,AN007,25,26122489.83,32079385.36,5956895.53,22.8,Completed,2024-12-22 11:30:18.432402
OC001510,2024-08-08 13:59:50.883901,SUP0031,AN007,1,2744207.0,3116404.77,372197.77,13.56,Completed,2024-08-21 13:59:50.883901
OC001511,2024-11-08 02:25:01.916460,SUP0041,AN002,1,4515885.0,5268743.65,752858.65,16.67,Pending,2024-12-06 02:25:01.916460
OC001512,2024-02-03 18:09:20.182783,SUP0007,AN006,1,586145.34,667291.48,81146.14,13.84,Completed,2024-03-04 18:09:20.182783
OC001513,2024-09-20 04:09:04.631068,SUP0030,AN008,8,13922808.68,16126370.11,2203561.43,15.83,Completed,2024-10-16 04:09:04.631068
OC001514,2024-10-24 12:40:31.048404,SUP0033,AN007,5,7477030.94,9109380.96,1632350.02,21.83,Completed,2024-11-01 12:40:31.048404
OC001515,2024-11-07 13:53:22.510039,SUP0002,AN003,2,1158558.26,1427456.56,268898.3,23.21,Completed,2024-12-05 13:53:22.510039
OC001516,2024-06-24 03:19:06.528975,SUP0032,AN006,8,1665174.63,1872490.07,207315.44,12.45,Completed,2024-07-15 03:19:06.528975
OC001517,2024-09-14 23:43:28.993316,SUP0037,AN003,5,3231982.84,3960712.06,728729.22,22.55,Completed,2024-10-12 23:43:28.993316
OC001518,2024-01-01 17:25:03.000826,SUP0039,AN004,5,2107745.19,2349704.47,241959.28,11.48,Pending,2024-01-05 17:25:03.000826
OC001519,2024-12-07 13:01:48.955000,SUP0008,AN005,15,30203425.58,34044248.1,3840822.52,12.72,Pending,2024-12-14 13:01:48.955000
OC001520,2024-12-03 08:41:29.799459,SUP0033,AN003,1,1848331.53,2306888.92,458557.39,24.81,Completed,2024-12-19 08:41:29.799459
OC001521,2024-09-25 21:55:07.184473,SUP0013,AN006,2,5011097.14,5982609.35,971512.21,19.39,Completed,2024-10-18 21:55:07.184473
OC001522,2024-09-03 00:43:24.686443,SUP0048,AN001,50,47513442.29,51457619.99,3944177.7,8.3,Pending,2024-09-18 00:43:24.686443
OC001523,2024-11-20 18:16:46.861795,SUP0005,AN008,2,1991666.82,2272901.12,281234.3,14.12,Completed,2024-12-04 18:16:46.861795
OC001524,2024-10-29 02:50:46.636785,SUP0044,AN002,2,4997154.04,5567677.98,570523.94,11.42,Completed,2024-11-18 02:50:46.636785
OC001525,2024-06-27 13:12:22.564141,SUP0034,AN007,3,5598740.28,6030589.75,431849.47,7.71,Completed,2024-07-27 13:12:22.564141
OC001526,2024-10-18 16:22:15.516973,SUP0014,AN003,2,1393765.5,1503160.97,109395.47,7.85,Completed,2024-11-06 16:22:15.516973
OC001527,2024-10-27 06:46:29.591655,SUP0015,AN003,8,9124761.86,9767601.23,642839.37,7.04,Completed,2024-11-16 06:46:29.591655
OC001528,2024-12-24 00:51:20.361211,SUP0049,AN001,5,8955674.71,9717890.38,762215.67,8.51,Pending,2025-01-17 00:51:20.361211
OC001529,2024-06-05 13:50:53.219185,SUP0028,AN005,3,8169246.55,8932695.2,763448.65,9.35,Completed,2024-07-04 13:50:53.219185
OC001530,2024-10-27 09:02:59.228759,SUP0034,AN002,8,9754994.29,10660449.93,905455.64,9.28,Pending,2024-11-04 09:02:59.228759
OC001531,2024-01-22 20:29:38.358737,SUP0016,AN005,8,12926588.31,14183756.06,1257167.75,9.73,Completed,2024-02-01 20:29:38.358737
OC001532,2024-08-16 22:10:14.131245,SUP0006,AN001,3,8418375.07,10022025.43,1603650.36,19.05,Completed,2024-09-13 22:10:14.131245
OC001533,2024-01-17 09:55:37.408528,SUP0049,AN004,3,6240130.17,6951759.24,711629.07,11.4,Completed,2024-01-28 09:55:37.408528
OC001534,2024-05-03 15:43:11.343309,SUP0017,AN004,2,1230188.1,1412035.3,181847.2,14.78,Pending,2024-05-29 15:43:11.343309
OC001535,2024-07-28 22:46:05.014234,SUP0019,AN006,1,294791.04,322434.54,27643.5,9.38,Pending,2024-08-09 22:46:05.014234
OC001536,2024-01-18 12:56:23.887210,SUP0036,AN002,15,16689183.65,19538385.86,2849202.21,17.07,Pending,2024-01-21 12:56:23.887210
OC001537,2024-02-15 14:50:32.483384,SUP0023,AN008,25,29613922.63,31978532.62,2364609.99,7.98,Completed,2024-02-22 14:50:32.483384
OC001538,2024-01-23 13:56:28.710198,SUP0033,AN002,8,7445965.56,7874342.55,428376.99,5.75,Completed,2024-02-03 13:56:28.710198
OC001539,2024-11-05 20:07:18.696561,SUP0012,AN003,3,7274093.31,8925058.51,1650965.2,22.7,Pending,2024-11-19 20:07:18.696561
OC001540,2024-03-01 22:01:35.964654,SUP0049,AN003,8,13794860.28,14994064.6,1199204.32,8.69,Pending,2024-03-05 22:01:35.964654
OC001541,2024-08-20 12:45:28.159898,SUP0039,AN003,100,117532961.35,140404860.57,22871899.22,19.46,Pending,2024-08-30 12:45:28.159898
OC001542,2024-11-18 13:06:22.580485,SUP0041,AN001,5,6787581.71,7525544.19,737962.48,10.87,Completed,2024-12-04 13:06:22.580485
OC001543,2024-04-06 13:42:19.854575,SUP0024,AN004,25,30110024.1,35381376.34,5271352.24,17.51,Completed,2024-04-19 13:42:19.854575
OC001544,2024-04-11 05:18:40.568699,SUP0040,AN002,1,64537.72,75204.9,10667.18,16.53,Completed,2024-04-18 05:18:40.568699
OC001545,2024-02-23 05:23:07.446719,SUP0005,AN008,2,555601.2,597694.37,42093.17,7.58,Completed,2024-03-19 05:23:07.446719
OC001546,2024-08-10 05:42:55.879481,SUP0045,AN004,25,48016005.52,51556228.81,3540223.29,7.37,Completed,2024-08-19 05:42:55.879481
OC001547,2024-09-10 19:53:16.691888,SUP0008,AN003,3,384219.82,444898.84,60679.02,15.79,Pending,2024-09-22 19:53:16.691888
OC001548,2024-03-07 06:25:48.271298,SUP0050,AN002,8,8991750.64,9722187.52,730436.88,8.12,Completed,2024-03-25 06:25:48.271298
OC001549,2024-05-03 04:03:18.150425,SUP0036,AN002,1,127604.61,144766.4,17161.79,13.45,Completed,2024-05-25 04:03:18.150425
OC001550,2024-12-01 06:54:08.300848,SUP0002,AN004,3,2866775.61,3329776.16,463000.55,16.15,Completed,2024-12-05 06:54:08.300848
OC001551,2024-05-23 00:58:20.982473,SUP0044,AN005,3,5744728.05,6857873.65,1113145.6,19.38,Completed,2024-06-08 00:58:20.982473
OC001552,2024-03-11 01:57:54.513446,SUP0043,AN008,59,62727027.49,67250401.8,4523374.31,7.21,Completed,2024-04-07 01:57:54.513446
OC001553,2024-08-13 16:51:13.562893,SUP0032,AN007,3,1815672.0,1920519.94,104847.94,5.77,Completed,2024-09-10 16:51:13.562893
OC001554,2024-04-18 05:30:29.549366,SUP0033,AN003,3,5773642.68,6178233.22,404590.54,7.01,Pending,2024-04-29 05:30:29.549366
OC001555,2024-06-15 13:49:12.433482,SUP0016,AN003,8,3030996.43,3495861.52,464865.09,15.34,Completed,2024-07-02 13:49:12.433482
OC001556,2024-11-04 07:39:47.672982,SUP0017,AN005,8,13133875.86,14012361.38,878485.52,6.69,Completed,2024-11-20 07:39:47.672982
OC001557,2024-10-14 20:32:03.279777,SUP0023,AN005,5,7062539.2,7884815.51,822276.31,11.64,Completed,2024-11-12 20:32:03.279777
OC001558,2024-01-06 11:11:15.493431,SUP0046,AN001,5,2799567.8,3051245.88,251678.08,8.99,Pending,2024-01-14 11:11:15.493431
OC001559,2024-07-01 09:58:10.988139,SUP0006,AN007,2,1496987.8,1630684.85,133697.05,8.93,Completed,2024-07-22 09:58:10.988139
OC001560,2024-12-09 02:46:24.134423,SUP0014,AN005,1,2037433.05,2355961.95,318528.9,15.63,Completed,2024-12-26 02:46:24.134423
OC001561,2024-01-31 16:05:13.570035,SUP0050,AN001,3,4582400.46,5266254.21,683853.75,14.92,Completed,2024-02-06 16:05:13.570035
OC001562,2024-10-22 08:06:01.761805,SUP0032,AN003,1,1384716.1,1509053.86,124337.76,8.98,Completed,2024-11-13 08:06:01.761805
OC001563,2024-08-06 20:09:39.337072,SUP0026,AN006,3,2374134.08,2915264.05,541129.97,22.79,Pending,2024-09-04 20:09:39.337072
OC001564,2024-07-17 00:17:45.473739,SUP0010,AN001,3,2124018.83,2453078.59,329059.76,15.49,Completed,2024-08-11 00:17:45.473739
OC001565,2024-09-07 07:20:10.779773,SUP0015,AN006,50,57172576.69,63652126.71,6479550.02,11.33,Completed,2024-09-11 07:20:10.779773
OC001566,2024-08-03 22:42:37.367720,SUP0046,AN006,59,68897630.9,86062381.12,17164750.22,24.91,Pending,2024-08-31 22:42:37.367720
OC001567,2024-11-16 11:25:41.760399,SUP0013,AN008,25,23844299.36,28030261.82,4185962.46,17.56,Completed,2024-12-16 11:25:41.760399
OC001568,2024-11-13 23:24:07.311471,SUP0026,AN007,15,20523972.74,25247903.55,4723930.81,23.02,Completed,2024-11-18 23:24:07.311471
OC001569,2024-09-23 08:07:27.642171,SUP0019,AN004,15,23410625.26,26005056.66,2594431.4,11.08,Completed,2024-10-01 08:07:27.642171
OC001570,2024-04-23 11:24:59.496570,SUP0026,AN004,5,8548518.32,9853270.7,1304752.38,15.26,Completed,2024-05-14 11:24:59.496570
OC001571,2024-02-05 06:18:00.151448,SUP0029,AN006,15,12525152.77,14821223.77,2296071.0,18.33,Completed,2024-03-05 06:18:00.151448
OC001572,2024-03-04 15:53:06.996748,SUP0020,AN008,5,7139620.46,7627261.83,487641.37,6.83,Completed,2024-03-12 15:53:06.996748
OC001573,2024-07-18 02:29:47.487375,SUP0003,AN002,25,35116015.0,39362533.21,4246518.21,12.09,Completed,2024-07-29 02:29:47.487375
OC001574,2024-11-22 06:54:22.803964,SUP0003,AN003,1,115894.68,140003.48,24108.8,20.8,Pending,2024-11-28 06:54:22.803964
OC001575,2024-10-12 05:02:51.033292,SUP0002,AN005,25,42191608.97,45834645.56,3643036.59,8.63,Completed,2024-11-03 05:02:51.033292
OC001576,2024-11-02 19:15:16.000255,SUP0016,AN008,8,7331193.87,8753965.9,1422772.03,19.41,Pending,2024-11-05 19:15:16.000255
OC001577,2024-02-06 10:15:23.374092,SUP0029,AN008,1,2796677.4,3111244.14,314566.74,11.25,Completed,2024-02-23 10:15:23.374092
OC001578,2024-09-30 01:54:09.788804,SUP0037,AN007,5,2923848.8,3295724.48,371875.68,12.72,Completed,2024-10-14 01:54:09.788804
OC001579,2024-12-16 12:09:11.453538,SUP0031,AN001,5,6503968.81,7540326.68,1036357.87,15.93,Completed,2025-01-04 12:09:11.453538
OC001580,2024-11-24 00:45:49.385271,SUP0026,AN008,8,11378130.41,12465770.58,1087640.17,9.56,Completed,2024-12-10 00:45:49.385271
OC001581,2024-06-22 22:58:05.513796,SUP0035,AN003,2,2228640.16,2553809.28,325169.12,14.59,Pending,2024-07-14 22:58:05.513796
OC001582,2024-08-01 13:33:19.203053,SUP0047,AN005,8,6416633.64,8019137.58,1602503.94,24.97,Completed,2024-08-22 13:33:19.203053
OC001583,2024-06-25 02:31:21.328439,SUP0041,AN008,5,6739851.77,8407474.13,1667622.36,24.74,Completed,2024-07-24 02:31:21.328439
OC001584,2024-01-28 22:41:44.701088,SUP0038,AN003,5,2421790.54,2773003.64,351213.1,14.5,Pending,2024-01-31 22:41:44.701088
OC001585,2024-07-07 08:57:56.471393,SUP0023,AN001,2,1309445.94,1615424.34,305978.4,23.37,Completed,2024-07-27 08:57:56.471393
OC001586,2024-05-20 13:11:29.814509,SUP0010,AN003,78,91431067.68,108782503.64,17351435.96,18.98,Pending,2024-06-14 13:11:29.814509
OC001587,2024-05-30 04:25:18.071826,SUP0026,AN007,1,1638802.4,1900863.99,262061.59,15.99,Completed,2024-06-18 04:25:18.071826
OC001588,2024-10-20 00:34:36.397688,SUP0023,AN008,5,6738348.47,7868170.31,1129821.84,16.77,Completed,2024-11-17 00:34:36.397688
OC001589,2024-03-12 09:05:58.742306,SUP0031,AN007,15,14343033.75,15767000.11,1423966.36,9.93,Pending,2024-04-06 09:05:58.742306
OC001590,2024-07-03 15:42:07.584644,SUP0013,AN005,2,737268.25,844095.59,106827.34,14.49,Pending,2024-07-27 15:42:07.584644
OC001591,2024-02-27 05:10:21.104487,SUP0009,AN008,3,5650413.68,6783554.8,1133141.12,20.05,Pending,2024-03-07 05:10:21.104487
OC001592,2024-02-08 00:00:42.622075,SUP0020,AN004,50,58307944.11,70788075.88,12480131.77,21.4,Completed,2024-02-21 00:00:42.622075
OC001593,2024-07-21 19:18:08.012045,SUP0025,AN004,2,1842803.63,2115549.37,272745.74,14.8,Pending,2024-08-03 19:18:08.012045
OC001594,2024-06-21 11:02:46.414577,SUP0014,AN004,8,16299441.49,17741249.39,1441807.9,8.85,Completed,2024-07-07 11:02:46.414577
OC001595,2024-12-16 09:29:11.508272,SUP0004,AN008,5,4900175.37,5982416.56,1082241.19,22.09,Completed,2025-01-12 09:29:11.508272
OC001596,2024-08-24 14:41:31.042503,SUP0044,AN005,8,4718266.7,5528147.88,809881.18,17.16,Completed,2024-08-28 14:41:31.042503
OC001597,2024-01-04 22:00:10.927641,SUP0035,AN005,15,24289573.38,27806453.08,3516879.7,14.48,Pending,2024-01-11 22:00:10.927641
OC001598,2024-05-14 07:17:27.034181,SUP0003,AN003,3,3585198.25,3784355.22,199156.97,5.55,Completed,2024-05-22 07:17:27.034181
OC001599,2024-01-18 06:57:20.327938,SUP0029,AN001,2,951476.59,1069937.19,118460.6,12.45,Completed,2024-02-07 06:57:20.327938
OC001600,2024-09-20 22:46:29.903675,SUP0008,AN001,2,4911876.94,6133336.47,1221459.53,24.87,Completed,2024-10-17 22:46:29.903675
OC001601,2024-05-20 07:03:58.426091,SUP0010,AN003,50,56714609.59,69377829.21,12663219.62,22.33,Completed,2024-06-06 07:03:58.426091
OC001602,2024-04-17 00:01:05.419009,SUP0031,AN002,5,5959182.13,7429194.45,1470012.32,24.67,Completed,2024-04-29 00:01:05.419009
OC001603,2024-12-20 21:18:19.480872,SUP0008,AN008,5,10878182.84,12517443.82,1639260.98,15.07,Completed,2025-01-03 21:18:19.480872
OC001604,2024-12-19 13:21:55.609318,SUP0035,AN003,3,745900.26,884014.23,138113.97,18.52,Pending,2024-12-30 13:21:55.609318
OC001605,2024-10-06 10:01:43.575628,SUP0007,AN004,15,20894468.16,25845014.4,4950546.24,23.69,Pending,2024-10-18 10:01:43.575628
OC001606,2024-01-16 07:00:47.575829,SUP0018,AN005,8,20353303.09,24690994.59,4337691.5,21.31,Completed,2024-02-02 07:00:47.575829
OC001607,2024-01-24 15:58:01.178449,SUP0033,AN006,8,11724448.37,13814954.24,2090505.87,17.83,Completed,2024-02-11 15:58:01.178449
OC001608,2024-06-12 13:03:15.789005,SUP0022,AN008,5,3240854.71,3512902.4,272047.69,8.39,Completed,2024-06-30 13:03:15.789005
OC001609,2024-11-15 18:15:56.440305,SUP0015,AN004,5,8516805.38,9046172.89,529367.51,6.22,Completed,2024-12-07 18:15:56.440305
OC001610,2024-06-26 04:19:15.556068,SUP0044,AN002,15,20896542.99,24043735.05,3147192.06,15.06,Completed,2024-07-07 04:19:15.556068
OC001611,2024-11-07 00:01:30.577085,SUP0047,AN002,3,3670527.77,4476407.16,805879.39,21.96,Completed,2024-11-10 00:01:30.577085
OC001612,2024-12-04 09:06:06.922712,SUP0011,AN002,3,7462121.16,8940078.28,1477957.12,19.81,Completed,2024-12-29 09:06:06.922712
OC001613,2024-04-17 05:32:37.229899,SUP0048,AN005,100,138653132.04,150098505.39,11445373.35,8.25,Completed,2024-04-27 05:32:37.229899
OC001614,2024-10-20 02:34:30.321204,SUP0031,AN005,5,6483629.93,7520629.0,1036999.07,15.99,Completed,2024-11-04 02:34:30.321204
OC001615,2024-09-22 06:40:02.210986,SUP0021,AN003,3,1626177.39,2027324.6,401147.21,24.67,Completed,2024-10-17 06:40:02.210986
OC001616,2024-06-14 17:18:53.534460,SUP0047,AN007,2,3242539.06,4003967.02,761427.96,23.48,Completed,2024-06-21 17:18:53.534460
OC001617,2024-09-27 18:13:47.735705,SUP0016,AN008,3,1084693.85,1188828.68,104134.83,9.6,Completed,2024-09-30 18:13:47.735705
OC001618,2024-11-30 17:31:06.075652,SUP0003,AN007,2,4521905.15,5220106.8,698201.65,15.44,Pending,2024-12-16 17:31:06.075652
OC001619,2024-01-01 15:23:25.517159,SUP0042,AN006,5,5047787.87,5978067.95,930280.08,18.43,Pending,2024-01-26 15:23:25.517159
OC001620,2024-05-11 07:29:55.262460,SUP0040,AN006,25,26132079.06,29639736.62,3507657.56,13.42,Completed,2024-05-20 07:29:55.262460
OC001621,2024-10-08 19:07:51.950094,SUP0019,AN002,50,54245732.5,65721556.7,11475824.2,21.16,Completed,2024-10-14 19:07:51.950094
OC001622,2024-05-16 22:35:17.803333,SUP0011,AN005,1,1698691.2,1874969.33,176278.13,10.38,Pending,2024-05-20 22:35:17.803333
OC001623,2024-08-19 01:10:08.279090,SUP0027,AN007,2,4101208.47,4318608.93,217400.46,5.3,Completed,2024-09-04 01:10:08.279090
OC001624,2024-01-27 22:56:34.102057,SUP0041,AN003,8,11203195.79,13028424.29,1825228.5,16.29,Pending,2024-02-04 22:56:34.102057
OC001625,2024-09-27 22:39:39.006454,SUP0018,AN006,1,2201622.76,2657319.76,455697.0,20.7,Completed,2024-10-17 22:39:39.006454
OC001626,2024-12-20 14:49:08.497098,SUP0009,AN001,5,4940777.85,5654698.93,713921.08,14.45,Pending,2025-01-17 14:49:08.497098
OC001627,2024-09-21 09:53:22.600604,SUP0036,AN004,1,2094917.26,2230101.37,135184.11,6.45,Completed,2024-10-05 09:53:22.600604
OC001628,2024-09-16 18:28:28.289824,SUP0020,AN006,2,588259.21,660382.3,72123.09,12.26,Completed,2024-10-07 18:28:28.289824
OC001629,2024-12-20 09:24:19.283129,SUP0034,AN001,25,21282066.72,25585523.77,4303457.05,20.22,Completed,2024-12-27 09:24:19.283129
OC001630,2024-08-26 03:30:37.846961,SUP0018,AN006,15,21299512.93,24444504.23,3144991.3,14.77,Pending,2024-09-17 03:30:37.846961
OC001631,2024-01-27 19:28:16.315160,SUP0005,AN006,3,1704037.43,2018593.97,314556.54,18.46,Completed,2024-02-07 19:28:16.315160
OC001632,2024-04-16 20:40:11.848926,SUP0020,AN005,50,67532780.93,79447160.84,11914379.91,17.64,Completed,2024-05-11 20:40:11.848926
OC001633,2024-12-04 12:46:32.175464,SUP0031,AN003,5,4024631.5,4395921.56,371290.06,9.23,Completed,2024-12-15 12:46:32.175464
OC001634,2024-10-28 16:14:40.486080,SUP0026,AN003,8,7599850.0,9325743.73,1725893.73,22.71,Completed,2024-10-31 16:14:40.486080
OC001635,2024-10-17 02:44:32.673168,SUP0043,AN001,1,2081246.58,2401829.59,320583.01,15.4,Completed,2024-10-25 02:44:32.673168
OC001636,2024-09-25 21:59:34.214437,SUP0005,AN004,2,1939404.75,2314515.4,375110.65,19.34,Completed,2024-09-30 21:59:34.214437
OC001637,2024-06-07 01:17:44.346857,SUP0003,AN003,5,5580164.13,6275610.64,695446.51,12.46,Pending,2024-06-12 01:17:44.346857
OC001638,2024-04-08 05:29:25.981578,SUP0018,AN008,1,1656458.1,2051679.44,395221.34,23.86,Completed,2024-04-13 05:29:25.981578
OC001639,2024-03-20 04:26:23.099967,SUP0040,AN005,3,2007360.76,2179190.94,171830.18,8.56,Pending,2024-04-17 04:26:23.099967
OC001640,2024-05-05 14:22:05.477474,SUP0033,AN001,1,4118497.35,4395403.41,276906.06,6.72,Completed,2024-05-21 14:22:05.477474
OC001641,2024-03-02 04:25:38.377129,SUP0007,AN006,50,53103083.46,63893535.58,10790452.12,20.32,Pending,2024-03-31 04:25:38.377129
OC001642,2024-06-16 20:08:22.912258,SUP0009,AN001,3,8600818.85,10623207.59,2022388.74,23.51,Pending,2024-06-25 20:08:22.912258
OC001643,2024-04-15 14:42:09.413985,SUP0029,AN002,3,2965816.53,3240580.09,274763.56,9.26,Completed,2024-04-19 14:42:09.413985
OC001644,2024-12-07 08:28:51.221964,SUP0007,AN005,8,14308307.5,15658379.41,1350071.91,9.44,Completed,2024-12-12 08:28:51.221964
OC001645,2024-02-11 20:06:54.857782,SUP0003,AN006,3,5102900.36,5725396.08,622495.72,12.2,Completed,2024-03-01 20:06:54.857782
OC001646,2024-03-15 18:33:25.681113,SUP0050,AN002,3,2461970.2,3014119.76,552149.56,22.43,Completed,2024-03-31 18:33:25.681113
OC001647,2024-05-15 23:56:58.275521,SUP0035,AN005,15,20514351.81,25359632.21,4845280.4,23.62,Completed,2024-06-04 23:56:58.275521
OC001648,2024-06-30 02:13:02.650356,SUP0017,AN008,1,117297.24,130620.32,13323.08,11.36,Completed,2024-07-15 02:13:02.650356
OC001649,2024-10-17 10:36:18.594275,SUP0024,AN001,8,7943641.78,8425142.4,481500.62,6.06,Pending,2024-10-28 10:36:18.594275
OC001650,2024-08-07 18:32:18.599910,SUP0005,AN003,3,5619063.8,6596640.01,977576.21,17.4,Completed,2024-08-12 18:32:18.599910
OC001651,2024-12-15 13:04:57.407075,SUP0039,AN004,2,2834918.06,3067072.77,232154.71,8.19,Completed,2025-01-10 13:04:57.407075
OC001652,2024-11-21 10:47:26.635026,SUP0050,AN004,2,1402119.59,1481763.99,79644.4,5.68,Completed,2024-12-18 10:47:26.635026
OC001653,2024-06-01 10:23:36.357434,SUP0038,AN007,5,2912408.56,3465671.34,553262.78,19.0,Completed,2024-06-25 10:23:36.357434
OC001654,2024-06-25 10:03:00.919039,SUP0046,AN004,1,2221813.44,2378103.22,156289.78,7.03,Completed,2024-07-01 10:03:00.919039
OC001655,2024-01-24 14:15:24.370708,SUP0025,AN007,8,10892781.64,13586087.73,2693306.09,24.73,Completed,2024-01-31 14:15:24.370708
OC001656,2024-01-02 19:54:58.952504,SUP0028,AN006,2,2225635.47,2756418.14,530782.67,23.85,Pending,2024-01-06 19:54:58.952504
OC001657,2024-02-05 01:51:02.000033,SUP0030,AN005,5,5135384.64,6128657.14,993272.5,19.34,Completed,2024-02-15 01:51:02.000033
OC001658,2024-09-06 15:57:35.140130,SUP0022,AN001,1,806460.9,959467.92,153007.02,18.97,Completed,2024-09-30 15:57:35.140130
OC001659,2024-10-13 03:48:21.206759,SUP0009,AN005,8,7742835.32,8683348.85,940513.53,12.15,Completed,2024-10-16 03:48:21.206759
OC001660,2024-01-03 14:49:41.518144,SUP0018,AN008,1,879460.2,1057031.4,177571.2,20.19,Completed,2024-01-08 14:49:41.518144
OC001661,2024-10-11 07:04:12.493787,SUP0001,AN005,15,21422037.31,24369973.93,2947936.62,13.76,Completed,2024-11-09 07:04:12.493787
OC001662,2024-09-01 21:20:08.621511,SUP0034,AN001,3,5734836.55,6240950.59,506114.04,8.83,Completed,2024-09-18 21:20:08.621511
OC001663,2024-12-05 11:44:44.837672,SUP0007,AN005,5,9845891.38,11665552.71,1819661.33,18.48,Completed,2024-12-15 11:44:44.837672
OC001664,2024-03-01 07:56:05.153708,SUP0044,AN006,2,390958.21,411266.36,20308.15,5.19,Pending,2024-03-13 07:56:05.153708
OC001665,2024-03-01 05:08:51.288679,SUP0045,AN004,15,19114185.65,23654522.21,4540336.56,23.75,Completed,2024-03-17 05:08:51.288679
OC001666,2024-06-23 01:47:47.632599,SUP0001,AN001,50,57027292.75,64888303.44,7861010.69,13.78,Completed,2024-06-27 01:47:47.632599
OC001667,2024-03-04 20:07:00.978030,SUP0022,AN001,5,7563005.03,8970053.83,1407048.8,18.6,Completed,2024-03-28 20:07:00.978030
OC001668,2024-12-14 05:16:59.966810,SUP0016,AN001,5,5829984.48,7126442.46,1296457.98,22.24,Completed,2024-12-17 05:16:59.966810
OC001669,2024-12-10 10:39:50.792350,SUP0020,AN005,2,3035519.42,3647943.22,612423.8,20.18,Completed,2024-12-23 10:39:50.792350
OC001670,2024-03-16 19:03:27.242217,SUP0031,AN002,1,2098687.08,2207000.3,108313.22,5.16,Completed,2024-04-08 19:03:27.242217
OC001671,2024-05-09 19:52:37.494707,SUP0007,AN008,5,4080645.76,4540211.03,459565.27,11.26,Completed,2024-05-24 19:52:37.494707
OC001672,2024-11-05 02:06:46.531853,SUP0003,AN008,3,1146702.96,1262467.48,115764.52,10.1,Completed,2024-11-28 02:06:46.531853
OC001673,2024-03-01 11:31:24.888538,SUP0010,AN002,3,8298064.33,9878773.31,1580708.98,19.05,Completed,2024-03-11 11:31:24.888538
OC001674,2024-09-30 11:41:44.816005,SUP0011,AN007,5,3428632.39,3610509.92,181877.53,5.3,Completed,2024-10-21 11:41:44.816005
OC001675,2024-11-24 09:04:20.284523,SUP0046,AN005,1,2087450.46,2542068.06,454617.6,21.78,Completed,2024-12-08 09:04:20.284523
OC001676,2024-09-02 20:42:12.571365,SUP0039,AN004,5,6559671.11,7616809.16,1057138.05,16.12,Pending,2024-09-21 20:42:12.571365
OC001677,2024-10-27 08:50:58.970828,SUP0009,AN004,50,59068453.35,62940244.96,3871791.61,6.55,Pending,2024-11-13 08:50:58.970828
OC001678,2024-02-22 00:36:11.058043,SUP0037,AN006,2,1265688.54,1360889.16,95200.62,7.52,Pending,2024-02-28 00:36:11.058043
OC001679,2024-09-20 06:32:06.852822,SUP0018,AN006,1,674539.65,821839.38,147299.73,21.84,Completed,2024-10-15 06:32:06.852822
OC001680,2024-10-23 13:53:29.015980,SUP0022,AN006,1,38831.01,42177.72,3346.71,8.62,Pending,2024-11-17 13:53:29.015980
