invoice_id,order_id,invoice_date,assigned_to,processed_date,processing_days,amount,has_error,error_type
INV000983,OC000983,2024-03-04 15:56:00.290077,AN006,2024-03-06 15:56:00.290077,2,137717.61,False,
INV000984,OC000984,2024-04-05 08:11:02.129510,AN008,2024-04-08 08:11:02.129510,3,7577045.22,False,
INV000985,OC000985,2024-10-03 13:05:13.109313,AN007,2024-10-08 13:05:13.109313,5,9582039.61,False,
INV000986,OC000986,2024-09-25 02:27:09.043712,AN001,2024-09-26 02:27:09.043712,1,3218919.34,False,
INV000987,OC000987,2024-05-16 18:18:41.621795,AN008,2024-05-18 18:18:41.621795,2,2854411.57,False,
INV000988,OC000988,2024-08-26 14:53:38.886344,AN006,2024-08-30 14:53:38.886344,4,341892.55,True,Monto incorrecto
INV000989,OC000989,2024-12-09 07:45:30.893457,AN007,2024-12-16 07:45:30.893457,7,1570388.33,False,
INV000990,OC000990,2024-03-09 01:36:51.017574,AN008,2024-03-15 01:36:51.017574,6,8269480.1,False,
INV000993,OC000993,2024-01-11 22:10:29.287009,AN006,2024-01-13 22:10:29.287009,2,11835588.85,False,
INV000994,OC000994,2024-07-31 12:18:12.668666,AN008,2024-08-05 12:18:12.668666,5,424591.7,False,
INV000996,OC000996,2024-01-20 17:51:27.482430,AN008,2024-01-22 17:51:27.482430,2,1798534.3,False,
INV000997,OC000997,2024-03-27 11:13:52.394051,AN007,2024-04-02 11:13:52.394051,6,3092677.39,False,
INV000998,OC000998,2024-04-22 03:23:56.885520,AN005,2024-04-23 03:23:56.885520,1,2769997.57,False,
INV000999,OC000999,2024-10-03 02:41:33.948140,AN006,2024-10-09 02:41:33.948140,6,74359920.59,True,SKU incorrecto
INV001000,OC001000,2024-06-25 07:38:13.218257,AN001,2024-06-27 07:38:13.218257,2,18834896.24,True,SKU incorrecto
INV001003,OC001003,2024-11-17 16:54:46.735610,AN005,2024-11-23 16:54:46.735610,6,4893981.3,False,
INV001004,OC001004,2024-11-28 16:22:01.569416,AN007,2024-12-04 16:22:01.569416,6,2810309.93,False,
INV001005,OC001005,2024-06-25 00:06:21.821342,AN004,2024-07-02 00:06:21.821342,7,79985599.79,False,
INV001006,OC001006,2024-01-15 11:17:42.844934,AN001,2024-01-22 11:17:42.844934,7,5393161.1,False,
INV001007,OC001007,2024-06-16 09:10:01.891971,AN005,2024-06-20 09:10:01.891971,4,1082796.72,False,
INV001009,OC001009,2025-01-04 11:17:41.375792,AN006,2025-01-08 11:17:41.375792,4,80276997.32,False,
INV001010,OC001010,2024-12-10 19:22:16.995231,AN004,2024-12-13 19:22:16.995231,3,4523512.22,False,
INV001011,OC001011,2024-12-13 21:36:52.152070,AN008,2024-12-16 21:36:52.152070,3,10393268.8,False,
INV001014,OC001014,2024-10-21 06:55:41.481037,AN005,2024-10-25 06:55:41.481037,4,3389004.93,False,
INV001016,OC001016,2024-11-25 02:36:57.305716,AN006,2024-11-26 02:36:57.305716,1,18962560.74,False,
INV001017,OC001017,2024-04-22 03:03:32.972527,AN002,2024-04-26 03:03:32.972527,4,545494.94,False,
INV001018,OC001018,2024-08-08 17:56:05.426470,AN008,2024-08-15 17:56:05.426470,7,5793361.88,False,
INV001020,OC001020,2024-01-09 17:12:55.942691,AN003,2024-01-14 17:12:55.942691,5,64423026.91,False,
INV001021,OC001021,2024-11-27 16:31:53.000441,AN006,2024-12-02 16:31:53.000441,5,15397143.96,False,
INV001022,OC001022,2024-04-25 12:15:53.991187,AN002,2024-04-30 12:15:53.991187,5,27114054.72,False,
INV001023,OC001023,2024-02-20 22:57:44.163772,AN003,2024-02-23 22:57:44.163772,3,1112048.38,False,
INV001026,OC001026,2024-07-04 01:37:21.717874,AN005,2024-07-05 01:37:21.717874,1,6576912.03,False,
INV001028,OC001028,2024-08-20 21:11:59.397664,AN002,2024-08-21 21:11:59.397664,1,2023641.07,False,
INV001030,OC001030,2024-04-30 10:47:10.064450,AN007,2024-05-03 10:47:10.064450,3,266991.31,False,
INV001031,OC001031,2024-11-19 19:49:01.900743,AN007,2024-11-26 19:49:01.900743,7,5717979.96,False,
INV001032,OC001032,2024-03-20 23:52:57.506313,AN004,2024-03-23 23:52:57.506313,3,5625594.63,False,
INV001033,OC001033,2024-06-15 01:43:26.514142,AN002,2024-06-22 01:43:26.514142,7,4694470.91,False,
INV001036,OC001036,2024-10-01 05:00:15.382643,AN002,2024-10-04 05:00:15.382643,3,601721.36,False,
INV001037,OC001037,2024-02-24 00:48:25.799613,AN003,2024-02-28 00:48:25.799613,4,6810655.64,False,
INV001038,OC001038,2024-11-13 16:11:28.845143,AN005,2024-11-15 16:11:28.845143,2,19896666.09,True,Monto incorrecto
INV001039,OC001039,2024-07-15 03:31:22.050785,AN006,2024-07-21 03:31:22.050785,6,4857963.7,False,
INV001041,OC001041,2024-01-26 16:28:05.695705,AN002,2024-01-30 16:28:05.695705,4,19772483.94,False,
INV001042,OC001042,2024-07-05 01:05:00.503747,AN007,2024-07-09 01:05:00.503747,4,6739165.56,False,
INV001043,OC001043,2024-09-24 22:01:22.608891,AN002,2024-09-25 22:01:22.608891,1,6096870.97,False,
INV001044,OC001044,2024-03-21 21:21:08.077043,AN008,2024-03-26 21:21:08.077043,5,3606619.54,False,
INV001045,OC001045,2024-12-19 02:33:24.195761,AN007,2024-12-25 02:33:24.195761,6,2597393.3,False,
INV001047,OC001047,2024-06-20 04:12:27.060816,AN007,2024-06-22 04:12:27.060816,2,17770567.23,True,SKU incorrecto
INV001050,OC001050,2024-12-03 21:36:47.973148,AN002,2024-12-10 21:36:47.973148,7,2749929.07,False,
INV001051,OC001051,2024-10-02 00:19:36.447255,AN008,2024-10-09 00:19:36.447255,7,2806974.35,False,
INV001053,OC001053,2024-02-12 00:34:49.688438,AN006,2024-02-19 00:34:49.688438,7,171503.82,False,
INV001054,OC001054,2024-04-23 02:32:50.168396,AN003,2024-04-28 02:32:50.168396,5,2131587.43,False,
INV001057,OC001057,2024-10-06 19:12:03.488360,AN008,2024-10-12 19:12:03.488360,6,25718919.87,False,
INV001058,OC001058,2024-11-10 16:11:31.219395,AN002,2024-11-14 16:11:31.219395,4,576996.62,True,SKU incorrecto
INV001059,OC001059,2024-09-14 10:58:47.157590,AN003,2024-09-20 10:58:47.157590,6,3558053.15,False,
INV001060,OC001060,2024-03-20 18:57:53.049247,AN006,2024-03-27 18:57:53.049247,7,3440490.09,False,
INV001063,OC001063,2024-02-17 14:12:38.059251,AN002,2024-02-21 14:12:38.059251,4,2930312.2,False,
INV001064,OC001064,2024-05-17 06:19:19.510231,AN001,2024-05-22 06:19:19.510231,5,502438.33,False,
INV001065,OC001065,2024-11-25 11:39:58.308431,AN005,2024-11-27 11:39:58.308431,2,1243434.73,False,
INV001066,OC001066,2024-08-29 05:32:36.283922,AN003,2024-09-02 05:32:36.283922,4,4704936.31,False,
INV001069,OC001069,2024-04-09 16:32:07.347774,AN002,2024-04-11 16:32:07.347774,2,1069091.0,False,
INV001071,OC001071,2024-08-15 04:26:09.458755,AN004,2024-08-18 04:26:09.458755,3,982425.13,False,
INV001072,OC001072,2024-10-02 11:04:03.840889,AN005,2024-10-09 11:04:03.840889,7,72629689.69,False,
INV001073,OC001073,2024-05-05 01:03:01.273484,AN003,2024-05-10 01:03:01.273484,5,996263.39,False,
INV001074,OC001074,2024-08-25 03:29:04.695131,AN004,2024-09-01 03:29:04.695131,7,14918263.21,False,
INV001075,OC001075,2024-10-16 03:15:21.399495,AN004,2024-10-23 03:15:21.399495,7,154215954.73,False,
INV001077,OC001077,2024-02-06 22:06:59.846368,AN008,2024-02-11 22:06:59.846368,5,1740453.45,False,
INV001078,OC001078,2024-09-17 18:41:33.500978,AN001,2024-09-22 18:41:33.500978,5,27731598.93,False,
INV001079,OC001079,2024-12-15 16:05:37.357922,AN005,2024-12-19 16:05:37.357922,4,18639839.69,False,
INV001080,OC001080,2024-12-13 07:58:04.172570,AN004,2024-12-15 07:58:04.172570,2,6406900.95,False,
INV001081,OC001081,2024-07-04 23:19:12.809463,AN001,2024-07-06 23:19:12.809463,2,2705114.43,False,
INV001082,OC001082,2024-02-15 19:49:21.997579,AN007,2024-02-19 19:49:21.997579,4,2313527.11,False,
INV001083,OC001083,2024-05-02 02:14:50.240239,AN008,2024-05-03 02:14:50.240239,1,3264719.89,False,
INV001084,OC001084,2024-07-26 13:52:21.893829,AN008,2024-07-28 13:52:21.893829,2,77000943.98,False,
INV001085,OC001085,2024-04-05 11:29:33.726019,AN007,2024-04-06 11:29:33.726019,1,20598558.75,True,Datos faltantes
INV001086,OC001086,2024-09-13 02:14:48.162492,AN003,2024-09-20 02:14:48.162492,7,35666867.48,False,
INV001087,OC001087,2024-07-28 10:31:26.019960,AN004,2024-08-03 10:31:26.019960,6,25690021.71,False,
INV001090,OC001090,2024-05-13 01:58:57.799517,AN001,2024-05-19 01:58:57.799517,6,2031350.26,False,
INV001093,OC001093,2024-07-09 15:12:33.559866,AN001,2024-07-16 15:12:33.559866,7,34128306.92,False,
INV001096,OC001096,2024-01-08 21:49:48.008956,AN005,2024-01-13 21:49:48.008956,5,1565541.62,False,
INV001097,OC001097,2024-06-25 12:28:25.149341,AN005,2024-06-26 12:28:25.149341,1,9217819.35,False,
INV001098,OC001098,2024-04-13 18:58:02.948976,AN004,2024-04-17 18:58:02.948976,4,5828796.13,False,
INV001100,OC001100,2024-04-08 19:25:56.308725,AN007,2024-04-10 19:25:56.308725,2,2365703.1,False,
INV001101,OC001101,2024-06-29 07:51:52.205793,AN008,2024-07-06 07:51:52.205793,7,3615532.99,False,
INV001102,OC001102,2024-12-25 08:49:21.852920,AN005,2024-12-30 08:49:21.852920,5,8284086.2,False,
INV001105,OC001105,2024-02-25 05:04:22.428602,AN004,2024-03-03 05:04:22.428602,7,2546392.7,False,
INV001106,OC001106,2024-03-27 20:49:08.187909,AN007,2024-03-31 20:49:08.187909,4,14525160.88,False,
INV001107,OC001107,2024-09-11 12:34:02.465261,AN003,2024-09-16 12:34:02.465261,5,2601771.19,False,
INV001108,OC001108,2024-11-27 06:52:24.133121,AN006,2024-12-02 06:52:24.133121,5,2545224.91,False,
INV001109,OC001109,2024-05-30 01:37:37.947208,AN002,2024-06-02 01:37:37.947208,3,10539652.41,False,
INV001110,OC001110,2024-05-16 09:38:33.977211,AN008,2024-05-23 09:38:33.977211,7,1655381.54,False,
INV001111,OC001111,2024-04-24 02:20:36.445698,AN001,2024-04-26 02:20:36.445698,2,20036851.61,False,
INV001112,OC001112,2024-03-24 20:54:16.469782,AN001,2024-03-26 20:54:16.469782,2,128187330.24,False,
INV001113,OC001113,2024-09-24 03:24:38.814883,AN002,2024-09-29 03:24:38.814883,5,9053827.04,False,
INV001115,OC001115,2024-04-05 13:18:06.230795,AN008,2024-04-10 13:18:06.230795,5,5435424.02,True,Monto incorrecto
INV001116,OC001116,2024-01-06 06:41:39.698962,AN001,2024-01-12 06:41:39.698962,6,5281095.26,False,
INV001117,OC001117,2024-04-04 21:02:48.923462,AN005,2024-04-06 21:02:48.923462,2,670903.05,False,
INV001118,OC001118,2024-02-13 16:34:26.061351,AN002,2024-02-19 16:34:26.061351,6,7167055.15,False,
INV001119,OC001119,2024-12-18 18:21:13.331154,AN008,2024-12-24 18:21:13.331154,6,127537584.94,False,
INV001120,OC001120,2024-06-04 23:23:55.259390,AN008,2024-06-05 23:23:55.259390,1,3446119.32,False,
INV001122,OC001122,2024-08-06 20:07:54.517500,AN002,2024-08-12 20:07:54.517500,6,5594593.55,False,
INV001124,OC001124,2024-09-25 16:32:12.506253,AN008,2024-09-26 16:32:12.506253,1,1069107.22,False,
INV001125,OC001125,2024-10-20 18:08:29.851669,AN006,2024-10-26 18:08:29.851669,6,73185322.41,False,
INV001126,OC001126,2024-07-12 12:58:44.187508,AN003,2024-07-18 12:58:44.187508,6,107741739.96,False,
INV001127,OC001127,2024-02-29 22:04:34.852811,AN005,2024-03-05 22:04:34.852811,5,1882333.15,False,
INV001128,OC001128,2024-06-24 03:02:53.967358,AN002,2024-06-30 03:02:53.967358,6,174060049.04,False,
INV001129,OC001129,2024-12-25 19:45:45.858675,AN005,2024-12-29 19:45:45.858675,4,15099101.66,False,
INV001130,OC001130,2024-06-24 22:53:24.964504,AN005,2024-06-25 22:53:24.964504,1,2103237.45,False,
INV001131,OC001131,2024-10-21 22:42:52.142990,AN001,2024-10-25 22:42:52.142990,4,33679431.25,False,
INV001132,OC001132,2024-04-22 01:57:22.460037,AN003,2024-04-26 01:57:22.460037,4,9132936.47,False,
INV001135,OC001135,2024-09-29 01:25:18.899347,AN008,2024-10-04 01:25:18.899347,5,3436576.4,False,
INV001136,OC001136,2024-11-28 03:42:23.070125,AN005,2024-12-03 03:42:23.070125,5,32901993.63,False,
INV001137,OC001137,2024-02-05 22:47:50.869967,AN006,2024-02-08 22:47:50.869967,3,3278175.35,False,
INV001138,OC001138,2024-09-26 19:20:59.332504,AN003,2024-10-02 19:20:59.332504,6,64920256.4,False,
INV001139,OC001139,2024-05-10 10:59:37.156279,AN003,2024-05-16 10:59:37.156279,6,5246164.83,False,
INV001140,OC001140,2024-07-03 10:12:45.942710,AN005,2024-07-04 10:12:45.942710,1,1957454.44,False,
INV001142,OC001142,2024-07-29 23:26:30.294221,AN004,2024-07-30 23:26:30.294221,1,14967106.43,False,
INV001143,OC001143,2024-05-07 05:04:11.310019,AN004,2024-05-11 05:04:11.310019,4,86775381.56,False,
INV001144,OC001144,2024-01-17 12:12:47.671710,AN001,2024-01-24 12:12:47.671710,7,5777344.17,False,
INV001145,OC001145,2024-11-11 05:35:33.895902,AN004,2024-11-13 05:35:33.895902,2,16247515.98,False,
INV001146,OC001146,2024-01-13 15:02:31.982822,AN007,2024-01-14 15:02:31.982822,1,12227209.09,False,
INV001148,OC001148,2024-03-09 20:51:09.589115,AN008,2024-03-11 20:51:09.589115,2,2728400.32,False,
INV001149,OC001149,2024-05-24 18:11:24.598485,AN001,2024-05-31 18:11:24.598485,7,1577901.56,False,
INV001150,OC001150,2024-08-14 23:03:13.011529,AN005,2024-08-15 23:03:13.011529,1,5664005.8,False,
INV001151,OC001151,2024-04-11 09:14:36.274630,AN008,2024-04-17 09:14:36.274630,6,55051833.8,True,Datos faltantes
INV001152,OC001152,2024-01-24 06:27:45.272333,AN003,2024-01-30 06:27:45.272333,6,2041561.24,False,
INV001153,OC001153,2024-01-29 15:12:21.854150,AN004,2024-01-31 15:12:21.854150,2,10440560.53,False,
INV001154,OC001154,2024-02-18 03:32:12.555267,AN008,2024-02-22 03:32:12.555267,4,16208220.9,False,
INV001155,OC001155,2024-05-24 11:46:17.177896,AN004,2024-05-29 11:46:17.177896,5,120195466.14,False,
INV001156,OC001156,2024-07-31 06:34:11.676625,AN004,2024-08-03 06:34:11.676625,3,15888710.98,True,Datos faltantes
INV001157,OC001157,2024-04-07 21:13:53.189343,AN002,2024-04-12 21:13:53.189343,5,8848898.05,False,
INV001158,OC001158,2024-07-15 08:45:54.834509,AN001,2024-07-18 08:45:54.834509,3,2119790.07,False,
INV001160,OC001160,2024-05-26 05:38:26.763129,AN004,2024-05-27 05:38:26.763129,1,51364990.81,False,
INV001161,OC001161,2024-08-29 14:57:35.304044,AN001,2024-09-05 14:57:35.304044,7,20246146.91,False,
INV001162,OC001162,2024-11-04 18:48:40.743628,AN005,2024-11-10 18:48:40.743628,6,3834607.49,False,
INV001164,OC001164,2024-08-04 03:53:19.103872,AN002,2024-08-06 03:53:19.103872,2,1509806.18,False,
INV001165,OC001165,2024-12-30 12:03:05.921572,AN002,2024-12-31 12:03:05.921572,1,1329443.21,False,
INV001166,OC001166,2024-08-04 18:43:07.121901,AN008,2024-08-11 18:43:07.121901,7,6820937.37,False,
INV001167,OC001167,2024-05-10 17:01:29.979906,AN006,2024-05-15 17:01:29.979906,5,809786.01,False,
INV001168,OC001168,2024-01-14 06:06:09.637853,AN008,2024-01-19 06:06:09.637853,5,15337.99,False,
INV001169,OC001169,2024-03-07 19:51:13.702902,AN002,2024-03-12 19:51:13.702902,5,32823911.71,False,
INV001170,OC001170,2024-09-02 05:40:48.818686,AN001,2024-09-09 05:40:48.818686,7,5070970.48,False,
INV001171,OC001171,2024-08-13 21:36:02.103252,AN008,2024-08-19 21:36:02.103252,6,6548124.23,False,
INV001173,OC001173,2024-02-05 09:49:15.877795,AN001,2024-02-08 09:49:15.877795,3,5145666.69,False,
INV001174,OC001174,2024-04-10 05:08:36.561741,AN007,2024-04-13 05:08:36.561741,3,3060673.39,False,
INV001176,OC001176,2024-11-14 23:20:03.975429,AN001,2024-11-19 23:20:03.975429,5,291382.52,False,
INV001177,OC001177,2024-05-03 22:30:46.558933,AN007,2024-05-10 22:30:46.558933,7,8166739.43,False,
INV001178,OC001178,2024-12-08 17:15:39.455612,AN005,2024-12-14 17:15:39.455612,6,2557723.66,False,
INV001179,OC001179,2024-07-31 19:54:31.625770,AN006,2024-08-07 19:54:31.625770,7,4205859.56,True,Datos faltantes
INV001182,OC001182,2024-05-14 09:41:36.525056,AN008,2024-05-16 09:41:36.525056,2,2213091.46,False,
INV001183,OC001183,2024-08-02 08:41:13.193805,AN004,2024-08-04 08:41:13.193805,2,4923225.69,False,
INV001184,OC001184,2024-06-08 09:57:47.034152,AN006,2024-06-14 09:57:47.034152,6,4995540.12,False,
INV001186,OC001186,2024-08-06 01:52:44.213879,AN004,2024-08-09 01:52:44.213879,3,18166753.9,False,
INV001188,OC001188,2024-11-18 03:32:10.458332,AN004,2024-11-21 03:32:10.458332,3,925538.2,False,
INV001189,OC001189,2024-03-31 14:28:30.131649,AN001,2024-04-05 14:28:30.131649,5,20859841.6,False,
INV001190,OC001190,2024-01-19 01:40:42.687485,AN002,2024-01-25 01:40:42.687485,6,87939.31,False,
INV001191,OC001191,2024-03-06 16:58:58.982934,AN001,2024-03-11 16:58:58.982934,5,1027243.65,False,
INV001194,OC001194,2024-05-08 22:17:05.143897,AN002,2024-05-15 22:17:05.143897,7,3548708.11,False,
INV001195,OC001195,2024-05-09 09:56:25.443742,AN002,2024-05-11 09:56:25.443742,2,753017.57,False,
INV001196,OC001196,2024-08-02 11:02:29.201125,AN008,2024-08-05 11:02:29.201125,3,28290742.52,False,
INV001197,OC001197,2024-01-09 18:41:59.261687,AN007,2024-01-15 18:41:59.261687,6,788715.19,False,
INV001198,OC001198,2024-12-10 21:19:51.009852,AN004,2024-12-12 21:19:51.009852,2,6088402.72,False,
INV001199,OC001199,2024-06-08 19:33:05.072395,AN003,2024-06-12 19:33:05.072395,4,65746460.41,False,
INV001200,OC001200,2024-07-24 18:29:38.302081,AN001,2024-07-25 18:29:38.302081,1,508524.31,False,
INV001201,OC001201,2024-08-28 14:57:59.658743,AN003,2024-09-02 14:57:59.658743,5,1164477.39,False,
INV001202,OC001202,2024-01-21 18:53:00.275127,AN003,2024-01-28 18:53:00.275127,7,7282530.93,False,
INV001204,OC001204,2024-10-25 01:35:18.325137,AN005,2024-10-27 01:35:18.325137,2,36345918.98,False,
INV001205,OC001205,2024-11-21 22:54:12.870311,AN003,2024-11-28 22:54:12.870311,7,1617836.84,False,
INV001206,OC001206,2024-03-10 22:12:43.228385,AN007,2024-03-14 22:12:43.228385,4,18231090.94,False,
INV001208,OC001208,2024-08-07 04:47:46.542805,AN007,2024-08-10 04:47:46.542805,3,3154439.64,False,
INV001209,OC001209,2024-08-13 14:15:49.740600,AN005,2024-08-16 14:15:49.740600,3,5625107.32,False,
INV001211,OC001211,2024-07-24 13:20:22.631701,AN008,2024-07-30 13:20:22.631701,6,2628109.96,False,
INV001214,OC001214,2024-05-26 14:07:59.445899,AN008,2024-05-27 14:07:59.445899,1,2618964.81,False,
INV001215,OC001215,2024-11-04 20:23:46.428133,AN006,2024-11-05 20:23:46.428133,1,2193725.06,False,
INV001218,OC001218,2024-02-23 02:17:48.150108,AN006,2024-02-25 02:17:48.150108,2,2522068.98,False,
INV001219,OC001219,2024-06-23 12:24:16.084011,AN001,2024-06-27 12:24:16.084011,4,21579081.22,False,
INV001220,OC001220,2024-06-15 18:43:56.223006,AN003,2024-06-21 18:43:56.223006,6,2400051.72,False,
INV001222,OC001222,2024-06-16 03:38:59.462888,AN006,2024-06-17 03:38:59.462888,1,649175.99,False,
INV001224,OC001224,2024-05-02 17:34:00.307679,AN007,2024-05-09 17:34:00.307679,7,19965109.2,False,
INV001225,OC001225,2024-02-26 04:22:12.807408,AN002,2024-03-01 04:22:12.807408,4,14283466.3,False,
INV001226,OC001226,2024-08-02 16:55:41.423114,AN005,2024-08-08 16:55:41.423114,6,4754914.97,False,
INV001227,OC001227,2024-12-23 12:11:56.315791,AN007,2024-12-25 12:11:56.315791,2,5623319.37,False,
INV001228,OC001228,2024-07-16 19:21:44.087945,AN002,2024-07-19 19:21:44.087945,3,1704819.99,True,Monto incorrecto
INV001229,OC001229,2024-10-10 03:30:35.032562,AN005,2024-10-17 03:30:35.032562,7,7032506.98,False,
INV001231,OC001231,2024-03-31 22:41:58.447043,AN002,2024-04-05 22:41:58.447043,5,1712160.95,False,
INV001233,OC001233,2024-07-04 22:58:17.809758,AN004,2024-07-06 22:58:17.809758,2,31842624.61,False,
INV001234,OC001234,2024-11-04 15:02:57.294652,AN007,2024-11-11 15:02:57.294652,7,8288971.33,False,
INV001236,OC001236,2024-05-21 03:29:12.563195,AN002,2024-05-27 03:29:12.563195,6,8148715.68,True,SKU incorrecto
INV001237,OC001237,2024-08-29 09:18:12.900809,AN008,2024-09-02 09:18:12.900809,4,9957497.43,False,
INV001238,OC001238,2024-11-15 05:30:23.927944,AN007,2024-11-16 05:30:23.927944,1,2670185.25,False,
INV001239,OC001239,2024-03-17 18:08:25.067150,AN001,2024-03-21 18:08:25.067150,4,9167798.82,False,
INV001241,OC001241,2024-03-10 08:37:40.793753,AN005,2024-03-11 08:37:40.793753,1,1042626.42,False,
INV001242,OC001242,2024-05-31 13:32:58.051925,AN006,2024-06-04 13:32:58.051925,4,5041160.01,False,
INV001243,OC001243,2024-11-09 13:01:00.208369,AN002,2024-11-10 13:01:00.208369,1,4042828.74,False,
INV001244,OC001244,2024-06-19 08:52:23.970304,AN006,2024-06-25 08:52:23.970304,6,2775546.58,False,
INV001245,OC001245,2024-04-19 13:45:33.618037,AN005,2024-04-22 13:45:33.618037,3,362493.36,False,
INV001246,OC001246,2024-02-16 09:49:26.760519,AN007,2024-02-18 09:49:26.760519,2,911471.52,False,
INV001247,OC001247,2024-12-31 08:32:33.157718,AN001,2025-01-02 08:32:33.157718,2,6061385.82,False,
INV001248,OC001248,2024-12-06 01:37:48.575827,AN004,2024-12-09 01:37:48.575827,3,102701275.42,False,
INV001249,OC001249,2024-05-08 18:47:03.594808,AN004,2024-05-09 18:47:03.594808,1,34959051.99,False,
INV001250,OC001250,2024-01-21 21:49:40.819831,AN008,2024-01-27 21:49:40.819831,6,1694014.58,False,
INV001251,OC001251,2024-07-10 21:23:28.188631,AN008,2024-07-15 21:23:28.188631,5,4763913.52,False,
INV001253,OC001253,2024-12-19 20:56:01.174567,AN005,2024-12-23 20:56:01.174567,4,6011820.18,False,
INV001254,OC001254,2024-11-06 03:29:10.106274,AN008,2024-11-07 03:29:10.106274,1,1042939.48,False,
INV001256,OC001256,2024-06-01 09:11:56.520027,AN001,2024-06-06 09:11:56.520027,5,8126113.33,False,
INV001257,OC001257,2024-01-30 17:00:31.658810,AN002,2024-02-05 17:00:31.658810,6,4197394.46,False,
INV001258,OC001258,2024-03-21 11:14:29.751805,AN004,2024-03-22 11:14:29.751805,1,3961115.78,False,
INV001259,OC001259,2024-04-18 06:19:02.304338,AN008,2024-04-23 06:19:02.304338,5,3631669.93,False,
INV001263,OC001263,2024-05-24 12:47:38.746242,AN005,2024-05-31 12:47:38.746242,7,3214608.41,False,
INV001264,OC001264,2024-08-19 11:54:14.635406,AN001,2024-08-23 11:54:14.635406,4,6048631.1,False,
INV001265,OC001265,2024-10-13 17:07:37.743644,AN008,2024-10-16 17:07:37.743644,3,4402670.27,False,
INV001267,OC001267,2024-08-06 17:24:04.774426,AN001,2024-08-08 17:24:04.774426,2,1974259.32,False,
INV001268,OC001268,2024-10-19 07:38:08.419813,AN005,2024-10-26 07:38:08.419813,7,5386353.86,False,
INV001269,OC001269,2024-05-21 12:21:12.949052,AN003,2024-05-25 12:21:12.949052,4,4840024.45,False,
INV001270,OC001270,2024-02-20 12:09:50.363897,AN006,2024-02-24 12:09:50.363897,4,13587014.49,False,
INV001271,OC001271,2024-01-17 05:34:50.360707,AN004,2024-01-22 05:34:50.360707,5,4967583.42,False,
INV001272,OC001272,2024-04-08 02:37:13.876109,AN007,2024-04-14 02:37:13.876109,6,38157807.74,False,
INV001274,OC001274,2024-04-15 18:02:57.365828,AN001,2024-04-20 18:02:57.365828,5,4600978.21,False,
INV001276,OC001276,2024-10-13 17:55:56.104747,AN006,2024-10-18 17:55:56.104747,5,13313159.49,False,
INV001277,OC001277,2024-03-29 22:19:16.091963,AN002,2024-04-02 22:19:16.091963,4,2467193.34,False,
INV001280,OC001280,2024-12-08 04:30:09.316932,AN003,2024-12-15 04:30:09.316932,7,3399688.53,False,
INV001281,OC001281,2024-04-29 10:15:17.173342,AN007,2024-05-02 10:15:17.173342,3,4375934.18,False,
INV001283,OC001283,2024-02-11 14:43:49.645760,AN001,2024-02-13 14:43:49.645760,2,32272306.06,False,
INV001285,OC001285,2024-08-05 11:31:46.690700,AN006,2024-08-08 11:31:46.690700,3,8467588.81,True,Monto incorrecto
INV001286,OC001286,2024-08-06 01:16:36.515161,AN002,2024-08-09 01:16:36.515161,3,2732196.48,False,
INV001287,OC001287,2024-10-31 12:32:40.001089,AN005,2024-11-07 12:32:40.001089,7,64706529.04,False,
INV001288,OC001288,2024-09-08 15:49:29.245454,AN008,2024-09-15 15:49:29.245454,7,14979712.12,False,
INV001290,OC001290,2024-10-09 16:11:18.444437,AN005,2024-10-14 16:11:18.444437,5,10351012.6,False,
INV001291,OC001291,2024-08-26 08:15:53.364413,AN002,2024-08-28 08:15:53.364413,2,1299613.08,False,
INV001292,OC001292,2024-10-13 06:08:48.812584,AN006,2024-10-15 06:08:48.812584,2,42352237.38,False,
INV001293,OC001293,2024-06-13 01:01:38.463185,AN005,2024-06-17 01:01:38.463185,4,3594872.69,False,
INV001294,OC001294,2024-05-13 20:01:16.871876,AN003,2024-05-14 20:01:16.871876,1,1193202.82,False,
INV001295,OC001295,2024-11-22 15:54:03.778879,AN001,2024-11-25 15:54:03.778879,3,3612715.28,False,
INV001297,OC001297,2024-08-26 04:14:12.644075,AN002,2024-08-29 04:14:12.644075,3,31279407.08,False,
INV001298,OC001298,2024-03-15 18:27:36.764293,AN002,2024-03-20 18:27:36.764293,5,5277249.65,False,
INV001300,OC001300,2024-03-30 11:46:52.788521,AN001,2024-04-02 11:46:52.788521,3,2308231.9,False,
INV001302,OC001302,2024-06-22 03:22:35.142279,AN006,2024-06-28 03:22:35.142279,6,63254880.02,False,
INV001303,OC001303,2024-02-29 15:04:23.779853,AN008,2024-03-05 15:04:23.779853,5,1323722.1,False,
INV001304,OC001304,2024-09-30 09:14:15.457320,AN008,2024-10-07 09:14:15.457320,7,1671090.54,False,
INV001305,OC001305,2024-03-17 13:49:05.481001,AN003,2024-03-19 13:49:05.481001,2,4732367.24,False,
INV001309,OC001309,2024-10-25 20:45:52.882611,AN004,2024-10-28 20:45:52.882611,3,3578347.47,True,Datos faltantes
INV001312,OC001312,2024-07-26 11:23:09.554224,AN002,2024-07-28 11:23:09.554224,2,5696255.86,False,
INV001313,OC001313,2024-12-29 22:11:09.994650,AN007,2025-01-02 22:11:09.994650,4,4177274.67,False,
INV001315,OC001315,2024-09-22 10:48:06.717681,AN002,2024-09-23 10:48:06.717681,1,160667.2,False,
